hunk_id,group,path,old_start,old_count,new_start,new_count,claim,evidence,disposition,legacy_review,az_review
Code/Legacy/CrySystem/Log.cpp#50,consumers,Code/Legacy/CrySystem/Log.cpp,1080,1,1097,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#51,consumers,Code/Legacy/CrySystem/Log.cpp,1097,2,1113,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#52,consumers,Code/Legacy/CrySystem/Log.cpp,1134,2,1149,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#53,consumers,Code/Legacy/CrySystem/Log.cpp,1176,1,1191,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#54,consumers,Code/Legacy/CrySystem/Log.cpp,1212,1,1227,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#55,consumers,Code/Legacy/CrySystem/Log.cpp,1254,3,1270,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#56,consumers,Code/Legacy/CrySystem/Log.cpp,1295,1,1309,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#57,consumers,Code/Legacy/CrySystem/Log.cpp,1305,1,1318,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#58,consumers,Code/Legacy/CrySystem/Log.cpp,1371,1,1384,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#59,consumers,Code/Legacy/CrySystem/Log.cpp,1397,1,1410,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#60,consumers,Code/Legacy/CrySystem/Log.cpp,1405,1,1418,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#61,consumers,Code/Legacy/CrySystem/Log.cpp,1431,1,1444,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#62,consumers,Code/Legacy/CrySystem/Log.cpp,1494,1,1507,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#63,consumers,Code/Legacy/CrySystem/Log.cpp,1549,2,1562,5,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#64,consumers,Code/Legacy/CrySystem/Log.cpp,1552,5,1568,5,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#65,consumers,Code/Legacy/CrySystem/Log.cpp,1558,3,1574,3,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#66,consumers,Code/Legacy/CrySystem/Log.cpp,1563,1,1579,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#67,consumers,Code/Legacy/CrySystem/Log.cpp,1568,1,1584,5,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#68,consumers,Code/Legacy/CrySystem/Log.cpp,1579,1,1599,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#69,consumers,Code/Legacy/CrySystem/Log.cpp,1672,2,1692,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#70,consumers,Code/Legacy/CrySystem/Log.cpp,1680,1,1699,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#71,consumers,Code/Legacy/CrySystem/Log.cpp,1684,1,1703,4,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#72,consumers,Code/Legacy/CrySystem/Log.cpp,1700,1,1722,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.cpp#73,consumers,Code/Legacy/CrySystem/Log.cpp,1723,1,1746,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#1,consumers,Code/Legacy/CrySystem/Log.h,9,1,8,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#2,consumers,Code/Legacy/CrySystem/Log.h,11,0,11,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#3,consumers,Code/Legacy/CrySystem/Log.h,12,0,14,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#4,consumers,Code/Legacy/CrySystem/Log.h,15,2,16,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#5,consumers,Code/Legacy/CrySystem/Log.h,18,0,19,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#6,consumers,Code/Legacy/CrySystem/Log.h,24,1,25,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#7,consumers,Code/Legacy/CrySystem/Log.h,32,1,33,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#8,consumers,Code/Legacy/CrySystem/Log.h,34,1,35,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#9,consumers,Code/Legacy/CrySystem/Log.h,38,1,38,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#10,consumers,Code/Legacy/CrySystem/Log.h,40,2,40,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#11,consumers,Code/Legacy/CrySystem/Log.h,52,1,50,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#12,consumers,Code/Legacy/CrySystem/Log.h,55,1,53,4,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#13,consumers,Code/Legacy/CrySystem/Log.h,66,1,67,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#14,consumers,Code/Legacy/CrySystem/Log.h,73,9,74,27,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#15,consumers,Code/Legacy/CrySystem/Log.h,85,1,104,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#16,consumers,Code/Legacy/CrySystem/Log.h,103,1,122,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#17,consumers,Code/Legacy/CrySystem/Log.h,110,1,129,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#18,consumers,Code/Legacy/CrySystem/Log.h,119,1,138,5,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#19,consumers,Code/Legacy/CrySystem/Log.h,121,1,144,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#20,consumers,Code/Legacy/CrySystem/Log.h,135,3,159,9,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#21,consumers,Code/Legacy/CrySystem/Log.h,155,4,185,4,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#22,consumers,Code/Legacy/CrySystem/Log.h,164,2,194,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#23,consumers,Code/Legacy/CrySystem/Log.h,179,1,209,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#24,consumers,Code/Legacy/CrySystem/Log.h,205,7,235,7,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/Log.h#25,consumers,Code/Legacy/CrySystem/Log.h,213,2,243,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/RemoteConsole/RemoteConsole.h#1,consumers,Code/Legacy/CrySystem/RemoteConsole/RemoteConsole.h,11,1,10,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/SimpleStringPool.h#1,consumers,Code/Legacy/CrySystem/SimpleStringPool.h,12,1,12,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/SimpleStringPool.h#2,consumers,Code/Legacy/CrySystem/SimpleStringPool.h,39,2,39,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/SimpleStringPool.h#3,consumers,Code/Legacy/CrySystem/SimpleStringPool.h,42,2,41,10,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/SimpleStringPool.h#4,consumers,Code/Legacy/CrySystem/SimpleStringPool.h,73,1,80,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/SimpleStringPool.h#5,consumers,Code/Legacy/CrySystem/SimpleStringPool.h,346,1,353,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/System.cpp#1,consumers,Code/Legacy/CrySystem/System.cpp,19,0,20,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/System.cpp#2,consumers,Code/Legacy/CrySystem/System.cpp,24,1,24,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/System.cpp#3,consumers,Code/Legacy/CrySystem/System.cpp,464,1,464,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/System.cpp#4,consumers,Code/Legacy/CrySystem/System.cpp,471,1,471,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/System.cpp#5,consumers,Code/Legacy/CrySystem/System.cpp,483,1,483,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Code/Legacy/CrySystem/System.cpp#6,consumers,Code/Legacy/CrySystem/System.cpp,485,1,485,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
